"","Unique_ID","dataset_id","family","genus","species_binom","woodiness","reclass_life_history","putative_BNF","myc_type","AM","EcM","ErM","NM","lat_deg","long_deg","leaf_N_per_dry_mass","leaf_P_per_dry_mass","leaf_C_per_dry_mass","ln_leaf_N","ln_leaf_P","ln_leaf_C","NP_ratio","CN_ratio","CP_ratio","ln_NP_ratio","ln_CN_ratio","ln_CP_ratio","SE_N","SE_P","SE_C","CV_N_sp","CV_P_sp","CV_C_sp","sd_ln_NP_sp","sd_ln_CN_sp","sd_ln_CP_sp","CV_N_gen","CV_P_gen","CV_C_gen","sd_lnNP_gen","sd_lnCN_gen","sd_lnCP_gen","CV_N_fam","CV_P_fam","CV_C_fam","sd_lnNP_fam","sd_lnCN_fam","sd_lnCP_fam","SE_ln_NP_sp","SE_ln_CN_sp","SE_ln_CP_sp","SN_total_0_30","SP_total_0_30","SOC_total_0_30","CEC_total_0_30","AP_total_0_30","NPP","MAT","PPT","AET","precipitation_seasonality","temp_seasonality"
"4747",2362,"Dong_2017","Goodeniaceae","Scaevola","Scaevola_parvibarbata","0","long","0","AM","1","0","0","0",-24.782,136.01,15.67705832,NA,NA,2.75219839017898,NA,NA,NA,6.683964782,NA,NA,1.89971134171867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.300564324132756,0.376244355716539,0.0614194118972946,0.352851987981321,0.553808520105043,0.379351222531772,0.454755724938298,0.668841769920869,0.0672756254276617,1.0129971888912,0.541511803148615,0.379351222531772,NA,NA,NA,0.024,0.024,0.5,11.712,11.751,569.053,23.082,122.238,116.066666,52.36313248,664.2539673
"4748",7767,"Dong_2017","Solanaceae","Solanum","Solanum_ellipticum","0","long","0","AM","1","0","0","0",-24.782,136.01,38.17965351,NA,NA,3.64230274308618,NA,NA,NA,2.821146472,NA,NA,1.03714335268543,NA,1.16206527,NA,NA,0.044395341331852,NA,NA,NA,1.02742910090573,NA,0.343077605079967,0.170175075970206,0.0566435489868092,0.142977258130902,0.775669983687692,NA,0.404036317572828,0.170175075970206,0.0566435489868092,0.142977258130902,0.775669983687692,NA,NA,0.726502084438841,NA,0.024,0.024,0.5,11.712,11.751,569.053,23.082,122.238,116.066666,52.36313248,664.2539673
"4749",1533,"Dong_2017","Fabaceae","Cullen","Cullen_pallidum","0","short","1","AM","1","0","0","0",-24.782,136.01,25.91577982,NA,NA,3.25485204264176,NA,NA,NA,4.365347174,NA,NA,1.47369772198214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231004738098495,0.223296878269436,NA,0.285718857912932,0.944171580696417,NA,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,NA,NA,NA,0.024,0.024,0.5,11.712,11.751,569.053,23.082,122.238,116.066666,52.36313248,664.2539673
"4750",2361,"Dong_2017","Goodeniaceae","Scaevola","Scaevola_depauperata","1","long","0","AM","1","0","0","0",-24.782,136.01,7.07748397,NA,NA,1.9569184730773,NA,NA,NA,15.88107827,NA,NA,2.76512835464731,NA,1.08814519,NA,NA,0.18845696459831,NA,NA,NA,0.183989844236182,NA,0.300564324132756,0.376244355716539,0.0614194118972946,0.352851987981321,0.553808520105043,0.379351222531772,0.454755724938298,0.668841769920869,0.0672756254276617,1.0129971888912,0.541511803148615,0.379351222531772,NA,0.130100466528861,NA,0.024,0.024,0.5,11.712,11.751,569.053,23.082,122.238,116.066666,52.36313248,664.2539673
"4751",2728,"Dong_2017","Malvaceae","Abutilon","Abutilon_otocarpum","1","long","0","AM","1","0","0","0",-24.782,136.01,30.54004167,NA,NA,3.41903866422963,NA,NA,NA,3.811700759,NA,NA,1.33807548297302,NA,3.43758444732233,0.2,5.26849075000001,0.357575609205942,0.188561808316413,0.0169134245977537,0.127258982867723,0.890355281400011,NA,0.323982002721482,0.188561808316413,0.0290644614905209,0.127258982867723,0.826229871394846,NA,0.43196342435034,0.536323584473554,0.0967437753248275,0.63074705184483,0.659229964951646,0.525158036636613,0.0899856897526696,0.514046861390702,NA,0.024,0.024,0.5,11.712,11.751,569.053,23.082,122.238,116.066666,52.36313248,664.2539673
"4752",7735,"Dong_2017","Scrophulariaceae","Eremophila","Eremophila_macdonnellii","1","long","0","AM","1","0","0","0",-24.782,136.01,15.39324065,NA,NA,2.73392849423535,NA,NA,NA,7.956736628,NA,NA,2.07401894443828,NA,4.0544723724938,NA,36.7014705,0.365637708042478,NA,0.115674504284304,NA,0.705280872021159,NA,0.276556891717949,0.259521638113147,0.0611511087540152,0.340892757584349,0.483471322640644,0.0522189526579848,0.256388757515165,0.524120714157568,0.0614461091006432,0.398113881454731,0.476572787301179,0.0522189526579848,NA,0.40719410131571,NA,0.024,0.024,0.5,11.712,11.751,569.053,23.082,122.238,116.066666,52.36313248,664.2539673
"4753",1534,"Dong_2017","Fabaceae","Senna","Senna_artemisioides","1","long","0","AM","1","0","0","0",-24.782,136.01,21.47710728,NA,NA,3.06698759018073,NA,NA,NA,5.603828366,NA,NA,1.72345000095364,NA,0.628486777537512,0.0337218035490701,5.33633398330893,0.240438796312574,0.176379037730427,0.0504445192029269,0.19963020949394,0.54739006377502,NA,0.406504760635549,0.176379037730427,0.0530001248178683,0.19963020949394,0.557042101102483,NA,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,0.0484174376357468,0.109478012755004,NA,0.024,0.024,0.5,11.712,11.751,569.053,23.082,122.238,116.066666,52.36313248,664.2539673
"4754",1536,"Dong_2017","Fabaceae","Acacia","Acacia_murrayana","1","long","1","EcM-AM","1","1","0","0",-24.782,136.01,9.29258148,NA,NA,2.22921639151241,NA,NA,NA,6.301380226,NA,NA,1.84076869289427,NA,5.15609332835878,NA,10.6259133759549,0.458664213036533,NA,0.0368039197286215,NA,0.58491296028487,NA,0.252160542648295,0.522228321372748,0.0709151008851098,0.405503326929295,0.302133620844829,0.462796691415668,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,NA,0.292456480142435,NA,0.024,0.024,0.5,11.712,11.751,569.053,23.082,122.238,116.066666,52.36313248,664.2539673
"4755",1535,"Dong_2017","Fabaceae","Acacia","Acacia_sibirica","1","long","1","EcM-AM","1","1","0","0",-24.782,136.01,22.9046281,NA,NA,3.13133899057733,NA,NA,NA,5.182135046,NA,NA,1.64521714239471,NA,3.940793105,NA,NA,0.293881646674673,NA,NA,NA,1.30084787030434,NA,0.252160542648295,0.522228321372748,0.0709151008851098,0.405503326929295,0.302133620844829,0.462796691415668,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,NA,0.919838350384279,NA,0.024,0.024,0.5,11.712,11.751,569.053,23.082,122.238,116.066666,52.36313248,664.2539673
"4756",1532,"Dong_2017","Fabaceae","Acacia","Acacia_victoriae","1","long","1","EcM-AM","1","1","0","0",-24.782,136.01,21.6540796,NA,NA,3.07519387087715,NA,NA,NA,5.326410064,NA,NA,1.67267747729313,NA,1.26710676355685,NA,15.4617139173951,0.170099630870431,NA,0.0882324244526481,NA,0.566975666153295,NA,0.252160542648295,0.522228321372748,0.0709151008851098,0.405503326929295,0.302133620844829,0.462796691415668,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,NA,0.214296658866686,NA,0.024,0.024,0.5,11.712,11.751,569.053,23.082,122.238,116.066666,52.36313248,664.2539673
"4757",7547,"Dong_2017","Sapindaceae","Atalaya","Atalaya_hemiglauca","1","long","0","AM","1","0","0","0",-24.782,136.01,15.77762206,NA,NA,2.75859261077972,NA,NA,NA,7.267887484,NA,NA,1.98346566940143,NA,1.12321440694342,NA,3.08623986677374,0.160299513075005,NA,0.012787887676989,NA,0.600442019922953,NA,0.146307377109269,NA,0.0172069084269318,NA,0.550559199005875,NA,0.295663809364237,0.78570972367336,0.0255359664905604,0.418891115914632,0.465773220235924,0.0759245803909981,NA,0.268525834619001,NA,0.024,0.024,0.5,11.712,11.751,569.053,23.082,122.238,116.066666,52.36313248,664.2539673
"4758",2692,"Dong_2017","Loranthaceae","Amyema","Amyema_maidenii","1","long","0","NM","0","0","0","1",-24.631,133.452,18.18635185,NA,506.0285185,2.90067141441669,NA,6.2265930283712,NA,27.8246304,NA,NA,3.32592161405452,NA,0.843196520000001,NA,5.26034655000001,0.0687568053009993,NA,0.0148556834289686,NA,0.0539548268058934,NA,0.347250266692796,NA,0.0868284456225193,NA,0.384099417294785,NA,0.688759185656903,NA,0.0850468556493787,NA,0.929303233211504,NA,NA,0.038151823912193,NA,0.027,0.021,0.46,9.034,9.107,1038.842,22.325,208.19,197.852387,39.60660172,639.8632813
"4759",697,"Dong_2017","Amaranthaceae","Enchylaena","Enchylaena_tomentosa","1","long","0","NM","0","0","0","1",-24.631,133.452,30.68863854,NA,380.9319271,3.42389250596631,NA,5.94262069013462,NA,12.41279983,NA,NA,2.51872818456797,NA,1.52430186974905,NA,4.00556991796162,0.0904690950123716,NA,0.0182486598557344,NA,0.108532618436318,NA,0.0904690950123716,NA,0.0182486598557344,NA,0.108532618436318,NA,0.285796531043935,0.331262788550024,0.0678461748469189,0.414567269750307,0.526134243486887,NA,NA,0.0626613364700633,NA,0.027,0.021,0.46,9.034,9.107,1038.842,22.325,208.19,197.852387,39.60660172,639.8632813
"4760",7726,"Dong_2017","Scrophulariaceae","Eremophila","Eremophila_freelingii","1","long","0","AM","1","0","0","0",-24.631,133.452,13.15739496,NA,500.5186555,2.57698395493443,NA,6.2156448717869,NA,38.04086273,NA,NA,3.63866091696786,NA,1.64687256811485,NA,1.74888966303028,0.213492346164689,NA,0.0060492141832105,NA,0.208678899746748,NA,0.276556891717949,0.259521638113147,0.0611511087540152,0.340892757584349,0.483471322640644,0.0522189526579848,0.256388757515165,0.524120714157568,0.0614461091006432,0.398113881454731,0.476572787301179,0.0522189526579848,NA,0.12048081894298,NA,0.027,0.021,0.46,9.034,9.107,1038.842,22.325,208.19,197.852387,39.60660172,639.8632813
"4761",7725,"Dong_2017","Scrophulariaceae","Eremophila","Eremophila_latrobei","1","long","0","AM","1","0","0","0",-24.631,133.452,15.21490839,NA,478.4011572,2.72227576229893,NA,6.17044962152982,NA,31.44292065,NA,NA,3.44817385923881,NA,1.25469612271823,0.0407764774240138,3.3917457137468,0.202136928121424,0.148402052731407,0.0160652843556707,0.144737997684044,0.356447968699441,NA,0.276556891717949,0.259521638113147,0.0611511087540152,0.340892757584349,0.483471322640644,0.0522189526579848,0.256388757515165,0.524120714157568,0.0614461091006432,0.398113881454731,0.476572787301179,0.0522189526579848,0.0457701736653756,0.159408377690733,NA,0.027,0.021,0.46,9.034,9.107,1038.842,22.325,208.19,197.852387,39.60660172,639.8632813
"4762",8,"Dong_2017","Amaranthaceae","Ptilotus","Ptilotus_obovatus","1","long","0","NM","0","0","0","1",-24.631,133.452,23.03333333,NA,436.0305556,3.1369424419608,NA,6.07771232254481,NA,18.93041486,NA,NA,2.94076988045917,NA,3.40114873428103,NA,8.32267568926977,0.309774227831343,NA,0.0432416862192109,NA,0.526794820138238,NA,0.225027750281833,0.392535106375108,0.0432416862192109,0.430684404031668,0.526794820138238,NA,0.374153879586903,0.422063257960112,0.0432416862192109,0.995229037652729,0.526794820138238,NA,NA,0.215063084746654,NA,0.027,0.021,0.46,9.034,9.107,1038.842,22.325,208.19,197.852387,39.60660172,639.8632813
"4763",696,"Dong_2017","Amaranthaceae","Rhagodia","Rhagodia_eremaea","1","long","0","AM","1","0","0","0",-24.631,133.452,32.35359766,NA,407.3385643,3.47672522527353,NA,6.00964469296133,NA,12.59020924,NA,NA,2.53291946745747,NA,3.85287453626963,NA,6.17951211864086,0.186989434360043,NA,0.0266718580590962,NA,0.205927309710039,NA,0.188473676245097,NA,0.0266718580590962,NA,0.688283004496913,NA,0.285796531043935,0.331262788550024,0.0678461748469189,0.414567269750307,0.526134243486887,NA,NA,0.118892187694586,NA,0.027,0.021,0.46,9.034,9.107,1038.842,22.325,208.19,197.852387,39.60660172,639.8632813
"4764",2358,"Dong_2017","Goodeniaceae","Scaevola","Scaevola_spinescens","1","long","0","AM","1","0","0","0",-24.631,133.452,11.97196737,NA,486.1261037,2.48256786446051,NA,6.18646806287704,NA,40.60536491,NA,NA,3.70390019851828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.300564324132756,0.376244355716539,0.0614194118972946,0.352851987981321,0.553808520105043,0.379351222531772,0.454755724938298,0.668841769920869,0.0672756254276617,1.0129971888912,0.541511803148615,0.379351222531772,NA,NA,NA,0.027,0.021,0.46,9.034,9.107,1038.842,22.325,208.19,197.852387,39.60660172,639.8632813
"4765",1494,"Dong_2017","Fabaceae","Senna","Senna_artemisioides","1","long","0","AM","1","0","0","0",-24.631,133.452,9.90384834,NA,508.7258768,2.29292340282015,NA,6.23190931902327,NA,51.36648496,NA,NA,3.93898591620848,NA,0.628486777537512,0.0337218035490701,5.33633398330893,0.240438796312574,0.176379037730427,0.0504445192029269,0.19963020949394,0.54739006377502,NA,0.406504760635549,0.176379037730427,0.0530001248178683,0.19963020949394,0.557042101102483,NA,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,0.0484174376357468,0.109478012755004,NA,0.027,0.021,0.46,9.034,9.107,1038.842,22.325,208.19,197.852387,39.60660172,639.8632813
"4766",1495,"Dong_2017","Fabaceae","Senna","Senna_artemisioides","1","long","0","AM","1","0","0","0",-24.631,133.452,15.04328789,NA,524.4078589,2.71093190433752,NA,6.26226973823797,NA,34.85992309,NA,NA,3.55133783383586,NA,0.628486777537512,0.0337218035490701,5.33633398330893,0.240438796312574,0.176379037730427,0.0504445192029269,0.19963020949394,0.54739006377502,NA,0.406504760635549,0.176379037730427,0.0530001248178683,0.19963020949394,0.557042101102483,NA,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,0.0484174376357468,0.109478012755004,NA,0.027,0.021,0.46,9.034,9.107,1038.842,22.325,208.19,197.852387,39.60660172,639.8632813
"4767",1496,"Dong_2017","Fabaceae","Senna","Senna_artemisioides","1","long","0","AM","1","0","0","0",-24.631,133.452,13.24734498,NA,522.1867249,2.58379715348578,NA,6.25802523445588,NA,39.41821744,NA,NA,3.67422808101669,NA,0.628486777537512,0.0337218035490701,5.33633398330893,0.240438796312574,0.176379037730427,0.0504445192029269,0.19963020949394,0.54739006377502,NA,0.406504760635549,0.176379037730427,0.0530001248178683,0.19963020949394,0.557042101102483,NA,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,0.0484174376357468,0.109478012755004,NA,0.027,0.021,0.46,9.034,9.107,1038.842,22.325,208.19,197.852387,39.60660172,639.8632813
"4768",7764,"Dong_2017","Solanaceae","Solanum","Solanum_quadriloculatum","1","long","0","AM","1","0","0","0",-24.631,133.452,17.63100856,NA,402.7529972,2.86965920180698,NA,5.99832346386676,NA,22.8434463,NA,NA,3.12866426219683,NA,2.74028442021772,NA,11.4420592299876,0.240641119712466,NA,0.0564652211432192,NA,0.277573224745236,NA,0.343077605079967,0.170175075970206,0.0566435489868092,0.142977258130902,0.775669983687692,NA,0.404036317572828,0.170175075970206,0.0566435489868092,0.142977258130902,0.775669983687692,NA,NA,0.138786612372618,NA,0.027,0.021,0.46,9.034,9.107,1038.842,22.325,208.19,197.852387,39.60660172,639.8632813
"4769",7542,"Dong_2017","Sapindaceae","Dodonaea","Dodonaea_viscosa","1","long","0","AM","1","0","0","0",-24.631,133.452,10.68080426,NA,497.827907,2.3684481359402,NA,6.21025444902909,NA,46.60958996,NA,NA,3.84180631309215,NA,0.838412737769992,0.0669246421238428,4.47129996171083,0.233328711834949,0.312662416763408,0.0218096463513224,0.272890156182337,0.548328700203196,0.0759245803909981,0.220433929333129,0.421860856343131,0.0218096463513224,0.331980313215152,0.548328700203196,0.0759245803909981,0.295663809364237,0.78570972367336,0.0255359664905604,0.418891115914632,0.465773220235924,0.0759245803909981,0.0643208266518622,0.207248768208135,0.0536867856532179,0.027,0.021,0.46,9.034,9.107,1038.842,22.325,208.19,197.852387,39.60660172,639.8632813
"4770",2060,"Schulze_2014","Fabaceae","Acacia","Acacia_ramulosa","1","long","1","EcM-AM","1","1","0","0",-24.5336111,114.9822222,19.764,NA,498.032,2.9838621009835,NA,6.21066433198837,NA,25.19894758,NA,NA,3.22680223094688,NA,2.04688831155977,NA,2.77012341963315,0.254820361604613,NA,0.0121872928376578,NA,0.244580450104494,NA,0.252160542648295,0.522228321372748,0.0709151008851098,0.405503326929295,0.302133620844829,0.462796691415668,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,NA,0.109379702480229,NA,0.049,0.031,0.448,11.439,7.287,1077.053,23.999,228.248,216.880951,67.68158722,553.3041382
"4771",2059,"Schulze_2014","Fabaceae","Acacia","Acacia_cuthbertsonii","1","long","1","EcM-AM","1","1","0","0",-24.5336111,114.9822222,19.154,NA,526.393,2.95251157109943,NA,6.26604808205035,NA,27.48214472,NA,NA,3.313536510888,NA,1.56000844014811,NA,8.96963925943762,0.163352510644628,NA,0.0305360379533264,NA,0.147228788721292,NA,0.252160542648295,0.522228321372748,0.0709151008851098,0.405503326929295,0.302133620844829,0.462796691415668,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,NA,0.0850025808007006,NA,0.049,0.031,0.448,11.439,7.287,1077.053,23.999,228.248,216.880951,67.68158722,553.3041382
"4772",2061,"Schulze_2014","Fabaceae","Acacia","Acacia_pteraneura","1","long","1","EcM-AM","1","1","0","0",-24.5336111,114.9822222,17.261,NA,517.845,2.84844962140455,NA,6.24967596968269,NA,30.00086901,NA,NA,3.40122634824262,NA,0.132999999999999,NA,8.08550000000002,0.0109814574845645,NA,0.0224314088478345,NA,0.011451611996108,NA,0.252160542648295,0.522228321372748,0.0709151008851098,0.405503326929295,0.302133620844829,0.462796691415668,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,NA,0.0080975124979652,NA,0.049,0.031,0.448,11.439,7.287,1077.053,23.999,228.248,216.880951,67.68158722,553.3041382
"4773",2058,"Schulze_2014","Fabaceae","Acacia","Acacia_tetragonophylla","1","long","1","EcM-AM","1","1","0","0",-24.5336111,114.9822222,18.335,1.118,494.079,2.90881180152329,0.111541374732908,6.20269542343058,16.39982111,26.94731388,441.931127,2.79727042684383,3.29388362188664,6.09115404866933,0.960333203811582,0.125765761106378,4.19741722411686,0.211392701377207,0.569453403151165,0.031418851817187,0.431502183779076,0.399079038440674,0.613700220517176,0.252160542648295,0.522228321372748,0.0709151008851098,0.405503326929295,0.302133620844829,0.462796691415668,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,0.136452971607844,0.103041764646747,0.194069049738187,0.049,0.031,0.448,11.439,7.287,1077.053,23.999,228.248,216.880951,67.68158722,553.3041382
"4774",2063,"Schulze_2014","Fabaceae","Acacia","Acacia_ramulosa","1","long","1","EcM-AM","1","1","0","0",-24.4997222,115.1405556,16.764,NA,509.882,2.81923373006282,NA,6.2341793263986,NA,30.41529468,NA,NA,3.41494559636621,NA,2.04688831155977,NA,2.77012341963315,0.254820361604613,NA,0.0121872928376578,NA,0.244580450104494,NA,0.252160542648295,0.522228321372748,0.0709151008851098,0.405503326929295,0.302133620844829,0.462796691415668,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,NA,0.109379702480229,NA,0.03,0.022,0.546,8.395,6.136,677.684,23.969,245.533,233.185715,69.00197601,562.3947754
"4775",2065,"Schulze_2014","Fabaceae","Acacia","Acacia_oswaldii","1","long","1","EcM-AM","1","1","0","0",-24.4997222,115.1405556,16.006,NA,531.414,2.77296365194485,NA,6.27554137848112,NA,33.20092465,NA,NA,3.50257772643823,NA,1.36453265388085,NA,11.2889322767909,0.129416069754326,NA,0.0379528742872583,NA,0.142919510713408,NA,0.252160542648295,0.522228321372748,0.0709151008851098,0.405503326929295,0.302133620844829,0.462796691415668,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,NA,0.0825146179828358,NA,0.03,0.022,0.546,8.395,6.136,677.684,23.969,245.533,233.185715,69.00197601,562.3947754
"4776",2064,"Schulze_2014","Fabaceae","Acacia","Acacia_pruinocarpa","1","long","1","EcM-AM","1","1","0","0",-24.4997222,115.1405556,14.23,NA,491.137,2.65535241210176,NA,6.19672311127827,NA,34.51419536,NA,NA,3.54137069912113,NA,1.30076285309813,NA,3.54205155241987,0.171504212856996,NA,0.0177234608209492,NA,0.188317804123027,NA,0.252160542648295,0.522228321372748,0.0709151008851098,0.405503326929295,0.302133620844829,0.462796691415668,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,NA,0.0768804215971344,NA,0.03,0.022,0.546,8.395,6.136,677.684,23.969,245.533,233.185715,69.00197601,562.3947754
"4777",2062,"Schulze_2014","Fabaceae","Acacia","Acacia_tetragonophylla","1","long","1","EcM-AM","1","1","0","0",-24.4997222,115.1405556,23.43,1.013,495.874,3.1540172525197,0.0129162252665462,6.2063218621952,23.12931885,21.16406317,489.5103653,3.14110102704189,3.05230460982292,6.19340563702727,0.960333203811582,0.125765761106378,4.19741722411686,0.211392701377207,0.569453403151165,0.031418851817187,0.431502183779076,0.399079038440674,0.613700220517176,0.252160542648295,0.522228321372748,0.0709151008851098,0.405503326929295,0.302133620844829,0.462796691415668,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,0.136452971607844,0.103041764646747,0.194069049738187,0.03,0.022,0.546,8.395,6.136,677.684,23.969,245.533,233.185715,69.00197601,562.3947754
"4778",2066,"Schulze_2014","Fabaceae","Acacia","Acacia_pruinocarpa","1","long","1","EcM-AM","1","1","0","0",-24.4141667,115.1652778,19.611,NA,494.074,2.9760906332987,NA,6.20268530354024,NA,25.19371781,NA,NA,3.22659467018468,NA,1.30076285309813,NA,3.54205155241987,0.171504212856996,NA,0.0177234608209492,NA,0.188317804123027,NA,0.252160542648295,0.522228321372748,0.0709151008851098,0.405503326929295,0.302133620844829,0.462796691415668,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,NA,0.0768804215971344,NA,0.03,0.03,0.593,7.587,7.3,677.684,24.084,248.09,235.166672,71.57933807,574.9760742
"4779",1,"Dong_2017","Acanthaceae","Dipteracanthus","Dipteracanthus_australasicus","0","long","0","AM","1","0","0","0",-24.358,132.936,19.54811207,NA,358.7648276,2.9728787124588,NA,5.88266709750892,NA,18.3529144,NA,NA,2.90978838477784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0506381061122435,NA,0.197228524208813,NA,0.147862560968125,NA,NA,NA,NA,0.031,0.02,0.437,6.605,8.45,1172.737,22.183,232.133,220.566666,44.6856575,625.2011719
"4780",2718,"Dong_2017","Malvaceae","Sida","Sida_cunninghamii","0","long","0","AM","1","0","0","0",-24.358,132.936,36.64957734,NA,441.0507194,3.60140189593328,NA,6.08915987881103,NA,12.03426482,NA,NA,2.48775798253908,NA,4.571888235,NA,14.08856315,0.201561475529831,NA,0.0466651125619047,NA,0.156261102277321,NA,0.385725045218614,0.157134840263677,0.0262836706090803,0.198988658379125,0.537998247320949,NA,0.43196342435034,0.536323584473554,0.0967437753248275,0.63074705184483,0.659229964951646,0.525158036636613,NA,0.110493285055978,NA,0.031,0.02,0.437,6.605,8.45,1172.737,22.183,232.133,220.566666,44.6856575,625.2011719
"4781",2691,"Dong_2017","Loranthaceae","Amyema","Amyema_preissii","1","long","0","NM","0","0","0","1",-24.358,132.936,7.95619946,NA,427.6230009,2.0739514310646,NA,6.05824196839646,NA,53.74714436,NA,NA,3.98429053741037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.347250266692796,NA,0.0868284456225193,NA,0.384099417294785,NA,0.688759185656903,NA,0.0850468556493787,NA,0.929303233211504,NA,NA,NA,NA,0.031,0.02,0.437,6.605,8.45,1172.737,22.183,232.133,220.566666,44.6856575,625.2011719
"4782",7723,"Dong_2017","Scrophulariaceae","Eremophila","Eremophila_freelingii","1","long","0","AM","1","0","0","0",-24.358,132.936,10.61575955,NA,497.8487409,2.36233964699947,NA,6.21029629775587,NA,46.89713803,NA,NA,3.84795665077577,NA,1.64687256811485,NA,1.74888966303028,0.213492346164689,NA,0.0060492141832105,NA,0.208678899746748,NA,0.276556891717949,0.259521638113147,0.0611511087540152,0.340892757584349,0.483471322640644,0.0522189526579848,0.256388757515165,0.524120714157568,0.0614461091006432,0.398113881454731,0.476572787301179,0.0522189526579848,NA,0.12048081894298,NA,0.031,0.02,0.437,6.605,8.45,1172.737,22.183,232.133,220.566666,44.6856575,625.2011719
"4783",7724,"Dong_2017","Scrophulariaceae","Eremophila","Eremophila_sturtii","1","long","0","AM","1","0","0","0",-24.358,132.936,12.94711896,NA,498.6321561,2.56087328926323,NA,6.21186866178967,NA,38.51298174,NA,NA,3.65099537251057,NA,1.448524535,NA,NA,0.142301595863963,NA,NA,NA,1.15416239084437,NA,0.276556891717949,0.259521638113147,0.0611511087540152,0.340892757584349,0.483471322640644,0.0522189526579848,0.256388757515165,0.524120714157568,0.0614461091006432,0.398113881454731,0.476572787301179,0.0522189526579848,NA,0.816116053156532,NA,0.031,0.02,0.437,6.605,8.45,1172.737,22.183,232.133,220.566666,44.6856575,625.2011719
"4784",1491,"Dong_2017","Fabaceae","Senna","Senna_artemisioides","1","long","0","AM","1","0","0","0",-24.358,132.936,13.60025043,NA,512.2858377,2.61008820654306,NA,6.23888274601883,NA,37.6673827,NA,NA,3.62879453959806,NA,0.628486777537512,0.0337218035490701,5.33633398330893,0.240438796312574,0.176379037730427,0.0504445192029269,0.19963020949394,0.54739006377502,NA,0.406504760635549,0.176379037730427,0.0530001248178683,0.19963020949394,0.557042101102483,NA,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,0.0484174376357468,0.109478012755004,NA,0.031,0.02,0.437,6.605,8.45,1172.737,22.183,232.133,220.566666,44.6856575,625.2011719
"4785",1487,"Dong_2017","Fabaceae","Senna","Senna_artemisioides","1","long","0","AM","1","0","0","0",-24.358,132.936,10.79895567,NA,529.204335,2.37944943223247,NA,6.27137462381723,NA,49.00514005,NA,NA,3.89192519158871,NA,0.628486777537512,0.0337218035490701,5.33633398330893,0.240438796312574,0.176379037730427,0.0504445192029269,0.19963020949394,0.54739006377502,NA,0.406504760635549,0.176379037730427,0.0530001248178683,0.19963020949394,0.557042101102483,NA,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,0.0484174376357468,0.109478012755004,NA,0.031,0.02,0.437,6.605,8.45,1172.737,22.183,232.133,220.566666,44.6856575,625.2011719
"4786",1492,"Dong_2017","Fabaceae","Senna","Senna_artemisioides","1","long","0","AM","1","0","0","0",-24.358,132.936,12.2700691,NA,498.5891412,2.5071628903288,NA,6.21178239227228,NA,40.634583,NA,NA,3.70461950206318,NA,0.628486777537512,0.0337218035490701,5.33633398330893,0.240438796312574,0.176379037730427,0.0504445192029269,0.19963020949394,0.54739006377502,NA,0.406504760635549,0.176379037730427,0.0530001248178683,0.19963020949394,0.557042101102483,NA,0.28281919967697,0.628633727057499,0.0714972632801905,0.461146900436115,0.345639255213832,0.530079004125326,0.0484174376357468,0.109478012755004,NA,0.031,0.02,0.437,6.605,8.45,1172.737,22.183,232.133,220.566666,44.6856575,625.2011719
