Unique_ID,dataset_id,family,genus,woodiness,reclass_life_history,putative_BNF,myc_type,species_binom,lat_deg,long_deg,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,LATLONG
464,Bloomfield_2018,Atherospermataceae,Atherosperma,woody,long,0,AM,Atherosperma moschatum,-43.095,146.65,20.178,0.486,NA,41.51851852,NA,NA,-43.095146.65
465,Bloomfield_2018,Atherospermataceae,Atherosperma,woody,long,0,AM,Atherosperma moschatum,-43.095,146.65,18.455,0.766,NA,24.0926893,NA,NA,-43.095146.65
466,Bloomfield_2018,Atherospermataceae,Atherosperma,woody,long,0,AM,Atherosperma moschatum,-43.095,146.65,18.816,1.117,NA,16.84512086,NA,NA,-43.095146.65
3554,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,Melaleuca decora,-33.619,150.738,10.348,0.579,NA,17.87219344,NA,NA,-33.619150.738
3555,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,Melaleuca decora,-33.619,150.738,9.282,0.444,NA,20.90540541,NA,NA,-33.619150.738
3556,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,Melaleuca decora,-33.619,150.738,9.38,0.447,NA,20.98434004,NA,NA,-33.619150.738
3557,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,Melaleuca decora,-33.619,150.738,8.788,0.486,NA,18.08230453,NA,NA,-33.619150.738
3558,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,Melaleuca decora,-33.619,150.738,10.668,0.497,NA,21.46478873,NA,NA,-33.619150.738
3559,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,Melaleuca decora,-33.619,150.738,11.955,0.632,NA,18.91613924,NA,NA,-33.619150.738
3560,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,Melaleuca decora,-33.619,150.738,12.288,0.495,NA,24.82424242,NA,NA,-33.619150.738
3561,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,Melaleuca decora,-33.619,150.738,11.751,0.489,NA,24.03067485,NA,NA,-33.619150.738
3562,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,Melaleuca decora,-33.619,150.738,9.589,0.517,NA,18.54738878,NA,NA,-33.619150.738
3563,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,Melaleuca decora,-33.619,150.738,9.623,0.39,NA,24.67435897,NA,NA,-33.619150.738
3516,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus amplifolia,-33.619,150.738,21.254,0.796,NA,26.70100503,NA,NA,-33.619150.738
3517,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus amplifolia,-33.619,150.738,17.405,0.718,NA,24.24094708,NA,NA,-33.619150.738
3520,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus amplifolia,-33.619,150.738,17.517,0.583,NA,30.04631218,NA,NA,-33.619150.738
3521,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus amplifolia,-33.619,150.738,17.039,0.526,NA,32.39353612,NA,NA,-33.619150.738
3522,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus amplifolia,-33.619,150.738,22.723,0.984,NA,23.09247967,NA,NA,-33.619150.738
3523,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus amplifolia,-33.619,150.738,23.008,1.061,NA,21.68520264,NA,NA,-33.619150.738
3526,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus amplifolia,-33.619,150.738,17.278,1.024,NA,16.87304688,NA,NA,-33.619150.738
3527,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus amplifolia,-33.619,150.738,18.642,1.047,NA,17.80515759,NA,NA,-33.619150.738
3528,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus amplifolia,-33.619,150.738,21.477,1.134,NA,18.93915344,NA,NA,-33.619150.738
3529,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus amplifolia,-33.619,150.738,15.712,0.744,NA,21.11827957,NA,NA,-33.619150.738
3534,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus fibrosa,-33.619,150.738,9.229,0.537,NA,17.18621974,NA,NA,-33.619150.738
3535,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus fibrosa,-33.619,150.738,10.633,0.486,NA,21.87860082,NA,NA,-33.619150.738
3536,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus fibrosa,-33.619,150.738,10.793,0.433,NA,24.926097,NA,NA,-33.619150.738
3537,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus fibrosa,-33.619,150.738,12.334,0.526,NA,23.4486692,NA,NA,-33.619150.738
3538,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus fibrosa,-33.619,150.738,10.36,0.404,NA,25.64356436,NA,NA,-33.619150.738
3539,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus fibrosa,-33.619,150.738,9.484,0.191,NA,49.65445026,NA,NA,-33.619150.738
3540,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus fibrosa,-33.619,150.738,9.748,0.521,NA,18.71017274,NA,NA,-33.619150.738
3541,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus fibrosa,-33.619,150.738,7.989,0.431,NA,18.53596288,NA,NA,-33.619150.738
3552,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus fibrosa,-33.619,150.738,10.076,0.479,NA,21.03549061,NA,NA,-33.619150.738
3553,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus fibrosa,-33.619,150.738,10.251,0.415,NA,24.70120482,NA,NA,-33.619150.738
3542,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus moluccana,-33.619,150.738,12.042,0.531,NA,22.6779661,NA,NA,-33.619150.738
3543,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus moluccana,-33.619,150.738,10.972,0.439,NA,24.99316629,NA,NA,-33.619150.738
3544,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus moluccana,-33.619,150.738,12.386,0.491,NA,25.22606925,NA,NA,-33.619150.738
3545,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus moluccana,-33.619,150.738,10.295,0.433,NA,23.77598152,NA,NA,-33.619150.738
3546,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus moluccana,-33.619,150.738,12.805,0.556,NA,23.03057554,NA,NA,-33.619150.738
3547,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus moluccana,-33.619,150.738,13.979,0.398,NA,35.12311558,NA,NA,-33.619150.738
3548,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus moluccana,-33.619,150.738,10.215,0.448,NA,22.80133929,NA,NA,-33.619150.738
3549,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus moluccana,-33.619,150.738,10.256,0.43,NA,23.85116279,NA,NA,-33.619150.738
3550,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus moluccana,-33.619,150.738,11.273,0.458,NA,24.61353712,NA,NA,-33.619150.738
3551,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus moluccana,-33.619,150.738,11.429,0.436,NA,26.21330275,NA,NA,-33.619150.738
3460,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus obliqua,-43.095,146.65,12.582,0.549,NA,22.91803279,NA,NA,-43.095146.65
3461,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus obliqua,-43.095,146.65,15.109,0.615,NA,24.56747967,NA,NA,-43.095146.65
3462,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus obliqua,-43.095,146.65,18.024,0.816,NA,22.08823529,NA,NA,-43.095146.65
3463,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus obliqua,-43.095,146.65,13.262,0.515,NA,25.75145631,NA,NA,-43.095146.65
3464,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus obliqua,-43.095,146.65,12.813,0.614,NA,20.86807818,NA,NA,-43.095146.65
3514,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus tereticornis,-33.619,150.738,22.808,1.077,NA,21.17734448,NA,NA,-33.619150.738
3515,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus tereticornis,-33.619,150.738,19.455,0.885,NA,21.98305085,NA,NA,-33.619150.738
3518,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus tereticornis,-33.619,150.738,19.931,0.993,NA,20.0715005,NA,NA,-33.619150.738
3519,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus tereticornis,-33.619,150.738,26.325,1.129,NA,23.31709477,NA,NA,-33.619150.738
3524,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus tereticornis,-33.619,150.738,22.468,1.105,NA,20.33303167,NA,NA,-33.619150.738
3525,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus tereticornis,-33.619,150.738,21.849,0.823,NA,26.54799514,NA,NA,-33.619150.738
3530,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus tereticornis,-33.619,150.738,12.604,0.491,NA,25.6700611,NA,NA,-33.619150.738
3531,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus tereticornis,-33.619,150.738,11.414,0.631,NA,18.08874802,NA,NA,-33.619150.738
3532,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus tereticornis,-33.619,150.738,12.107,0.643,NA,18.82892691,NA,NA,-33.619150.738
3533,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus tereticornis,-33.619,150.738,7.562,0.43,NA,17.58604651,NA,NA,-33.619150.738
807,Bloomfield_2018,Cunoniaceae,Eucryphia,woody,long,0,AM,Eucryphia lucida,-43.095,146.65,10.109,0.213,NA,47.4600939,NA,NA,-43.095146.65
808,Bloomfield_2018,Cunoniaceae,Eucryphia,woody,long,0,AM,Eucryphia lucida,-43.095,146.65,9.085,0.193,NA,47.07253886,NA,NA,-43.095146.65
809,Bloomfield_2018,Cunoniaceae,Eucryphia,woody,long,0,AM,Eucryphia lucida,-43.095,146.65,9.837,0.513,NA,19.1754386,NA,NA,-43.095146.65
810,Bloomfield_2018,Cunoniaceae,Eucryphia,woody,long,0,AM,Eucryphia lucida,-43.095,146.65,8.371,0.183,NA,45.7431694,NA,NA,-43.095146.65
3465,Bloomfield_2018,Myrtaceae,Leptospermum,woody,long,0,EcM-AM,Leptospermum lanigerum,-43.095,146.65,6.207,0.095,NA,65.33684211,NA,NA,-43.095146.65
3466,Bloomfield_2018,Myrtaceae,Leptospermum,woody,long,0,EcM-AM,Leptospermum lanigerum,-43.095,146.65,12.931,0.509,NA,25.40471513,NA,NA,-43.095146.65
3467,Bloomfield_2018,Myrtaceae,Leptospermum,woody,long,0,EcM-AM,Leptospermum lanigerum,-43.095,146.65,10.605,0.107,NA,99.11214953,NA,NA,-43.095146.65
6121,Bloomfield_2018,Oleaceae,Notelaea,woody,long,0,AM,Notelaea ligustrina,-43.095,146.65,8.924,0.308,NA,28.97402597,NA,NA,-43.095146.65
6122,Bloomfield_2018,Oleaceae,Notelaea,woody,long,0,AM,Notelaea ligustrina,-43.095,146.65,9.971,0.089,NA,112.0337079,NA,NA,-43.095146.65
6123,Bloomfield_2018,Oleaceae,Notelaea,woody,long,0,AM,Notelaea ligustrina,-43.095,146.65,9.803,0.14,NA,70.02142857,NA,NA,-43.095146.65
6124,Bloomfield_2018,Oleaceae,Notelaea,woody,long,0,AM,Notelaea ligustrina,-43.095,146.65,18.987,0.523,NA,36.3040153,NA,NA,-43.095146.65
6087,Bloomfield_2018,Nothofagaceae,Nothofagus,woody,long,0,EcM,Nothofagus cunninghamii,-43.095,146.65,6.283,0.13,NA,48.33076923,NA,NA,-43.095146.65
6088,Bloomfield_2018,Nothofagaceae,Nothofagus,woody,long,0,EcM,Nothofagus cunninghamii,-43.095,146.65,13.7,0.325,NA,42.15384615,NA,NA,-43.095146.65
6089,Bloomfield_2018,Nothofagaceae,Nothofagus,woody,long,0,EcM,Nothofagus cunninghamii,-43.095,146.65,13.265,0.22,NA,60.29545455,NA,NA,-43.095146.65
6090,Bloomfield_2018,Nothofagaceae,Nothofagus,woody,long,0,EcM,Nothofagus cunninghamii,-43.095,146.65,20.391,1.262,NA,16.15768621,NA,NA,-43.095146.65
6482,Bloomfield_2018,Podocarpaceae,Phyllocladus,woody,long,0,AM,Phyllocladus aspleniifolius,-43.095,146.65,10.726,0.567,NA,18.91710758,NA,NA,-43.095146.65
6483,Bloomfield_2018,Podocarpaceae,Phyllocladus,woody,long,0,AM,Phyllocladus aspleniifolius,-43.095,146.65,13.107,0.598,NA,21.9180602,NA,NA,-43.095146.65
6484,Bloomfield_2018,Podocarpaceae,Phyllocladus,woody,long,0,AM,Phyllocladus aspleniifolius,-43.095,146.65,9.837,0.513,NA,19.1754386,NA,NA,-43.095146.65
6257,Bloomfield_2018,Pittosporaceae,Pittosporum,woody,long,0,AM,Pittosporum bicolor,-43.095,146.65,10.251,0.357,NA,28.71428571,NA,NA,-43.095146.65
6258,Bloomfield_2018,Pittosporaceae,Pittosporum,woody,long,0,AM,Pittosporum bicolor,-43.095,146.65,10.601,0.553,NA,19.16998192,NA,NA,-43.095146.65
6259,Bloomfield_2018,Pittosporaceae,Pittosporum,woody,long,0,AM,Pittosporum bicolor,-43.095,146.65,8.999,0.439,NA,20.49886105,NA,NA,-43.095146.65
6260,Bloomfield_2018,Pittosporaceae,Pittosporum,woody,long,0,AM,Pittosporum bicolor,-43.095,146.65,7.962,0.399,NA,19.95488722,NA,NA,-43.095146.65
7178,Bloomfield_2018,Rhamnaceae,Pomaderris,woody,long,0,EcM,Pomaderris apetala,-43.095,146.65,12.809,0.449,NA,28.52783964,NA,NA,-43.095146.65
7179,Bloomfield_2018,Rhamnaceae,Pomaderris,woody,long,0,EcM,Pomaderris apetala,-43.095,146.65,10.825,0.175,NA,61.85714286,NA,NA,-43.095146.65
7180,Bloomfield_2018,Rhamnaceae,Pomaderris,woody,long,0,EcM,Pomaderris apetala,-43.095,146.65,13.904,0.325,NA,42.78153846,NA,NA,-43.095146.65
7181,Bloomfield_2018,Rhamnaceae,Pomaderris,woody,long,0,EcM,Pomaderris apetala,-43.095,146.65,15.559,0.346,NA,44.96820809,NA,NA,-43.095146.65
7839,Bloomfield_2018,Winteraceae,Tasmannia,woody,long,0,AM,Tasmannia lanceolata,-43.095,146.65,9.85,0.236,NA,41.73728814,NA,NA,-43.095146.65
7840,Bloomfield_2018,Winteraceae,Tasmannia,woody,long,0,AM,Tasmannia lanceolata,-43.095,146.65,9.288,0.314,NA,29.57961783,NA,NA,-43.095146.65
7841,Bloomfield_2018,Winteraceae,Tasmannia,woody,long,0,AM,Tasmannia lanceolata,-43.095,146.65,14.516,0.589,NA,24.64516129,NA,NA,-43.095146.65
7842,Bloomfield_2018,Winteraceae,Tasmannia,woody,long,0,AM,Tasmannia lanceolata,-43.095,146.65,6.549,0.171,NA,38.29824561,NA,NA,-43.095146.65
3630,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus dumosa,-34.003,140.58,8.613,0.303,NA,28.42574257,NA,NA,-34.003140.58
3631,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus dumosa,-34.003,140.58,8.282,0.234,NA,35.39316239,NA,NA,-34.003140.58
3632,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus dumosa,-34.003,140.58,7.972,0.328,NA,24.30487805,NA,NA,-34.003140.58
3633,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus dumosa,-34.003,140.58,7.009,0.14,NA,50.06428571,NA,NA,-34.003140.58
3634,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus dumosa,-34.003,140.58,7.356,0.351,NA,20.95726496,NA,NA,-34.003140.58
3635,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus dumosa,-34.003,140.58,7.693,0.307,NA,25.05863192,NA,NA,-34.003140.58
3636,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus dumosa,-34.003,140.58,12.409,0.431,NA,28.79118329,NA,NA,-34.003140.58
3637,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus dumosa,-34.003,140.58,10.181,0.453,NA,22.47461369,NA,NA,-34.003140.58
3622,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus socialis,-34.003,140.58,10.471,0.115,NA,91.05217391,NA,NA,-34.003140.58
3623,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus socialis,-34.003,140.58,10.38,0.321,NA,32.3364486,NA,NA,-34.003140.58
3624,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus socialis,-34.003,140.58,8.398,0.312,NA,26.91666667,NA,NA,-34.003140.58
3625,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus socialis,-34.003,140.58,8.613,0.3,NA,28.71,NA,NA,-34.003140.58
3626,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus socialis,-34.003,140.58,11.1,0.435,NA,25.51724138,NA,NA,-34.003140.58
3627,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus socialis,-34.003,140.58,9.393,0.448,NA,20.96651786,NA,NA,-34.003140.58
3628,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus socialis,-34.003,140.58,7.458,0.324,NA,23.01851852,NA,NA,-34.003140.58
3629,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus socialis,-34.003,140.58,10.272,0.511,NA,20.10176125,NA,NA,-34.003140.58
3684,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus transcontinentalis,-30.191,120.654,15.772,0.507,NA,31.10848126,NA,NA,-30.191120.654
3685,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus transcontinentalis,-30.191,120.654,15.675,0.487,NA,32.18685832,NA,NA,-30.191120.654
3686,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus transcontinentalis,-30.191,120.654,13.74,0.474,NA,28.98734177,NA,NA,-30.191120.654
3687,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus transcontinentalis,-30.191,120.654,13.804,0.445,NA,31.02022472,NA,NA,-30.191120.654
3688,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus transcontinentalis,-30.191,120.654,13.038,0.391,NA,33.34526854,NA,NA,-30.191120.654
3689,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus transcontinentalis,-30.191,120.654,14.846,0.5,NA,29.692,NA,NA,-30.191120.654
3690,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus transcontinentalis,-30.191,120.654,15.244,0.488,NA,31.23770492,NA,NA,-30.191120.654
3691,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus transcontinentalis,-30.191,120.654,16.998,0.565,NA,30.08495575,NA,NA,-30.191120.654
3692,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus transcontinentalis,-30.191,120.654,11.091,0.706,NA,15.70963173,NA,NA,-30.191120.654
3693,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus transcontinentalis,-30.191,120.654,14.606,0.865,NA,16.88554913,NA,NA,-30.191120.654
1389,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia hemiteles,-30.191,120.654,26.17,0.632,NA,41.40822785,NA,NA,-30.191120.654
1390,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia hemiteles,-30.191,120.654,29.695,1.093,NA,27.16834401,NA,NA,-30.191120.654
1391,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia hemiteles,-30.191,120.654,29.062,1.098,NA,26.46812386,NA,NA,-30.191120.654
1392,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia hemiteles,-30.191,120.654,29.746,0.771,NA,38.58106355,NA,NA,-30.191120.654
1393,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia hemiteles,-30.191,120.654,28.952,0.778,NA,37.21336761,NA,NA,-30.191120.654
1394,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia hemiteles,-30.191,120.654,23.368,0.594,NA,39.34006734,NA,NA,-30.191120.654
1395,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia hemiteles,-30.191,120.654,24.083,0.866,NA,27.80946882,NA,NA,-30.191120.654
1396,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia hemiteles,-30.191,120.654,32.729,0.846,NA,38.68676123,NA,NA,-30.191120.654
654,Bloomfield_2018,Chenopodiaceae,Atriplex,woody,long,0,NM-AM,Atriplex nummularia,-30.191,120.654,17.671,0.545,NA,32.42385321,NA,NA,-30.191120.654
655,Bloomfield_2018,Chenopodiaceae,Atriplex,woody,long,0,NM-AM,Atriplex nummularia,-30.191,120.654,19.578,0.597,NA,32.79396985,NA,NA,-30.191120.654
656,Bloomfield_2018,Chenopodiaceae,Atriplex,woody,long,0,NM-AM,Atriplex nummularia,-30.191,120.654,28.63,0.611,NA,46.85761047,NA,NA,-30.191120.654
657,Bloomfield_2018,Chenopodiaceae,Atriplex,woody,long,0,NM-AM,Atriplex nummularia,-30.191,120.654,26.542,0.57,NA,46.56491228,NA,NA,-30.191120.654
658,Bloomfield_2018,Chenopodiaceae,Atriplex,woody,long,0,NM-AM,Atriplex nummularia,-30.191,120.654,22.944,0.765,NA,29.99215686,NA,NA,-30.191120.654
659,Bloomfield_2018,Chenopodiaceae,Atriplex,woody,long,0,NM-AM,Atriplex nummularia,-30.191,120.654,20.769,0.592,NA,35.08277027,NA,NA,-30.191120.654
660,Bloomfield_2018,Chenopodiaceae,Atriplex,woody,long,0,NM-AM,Atriplex nummularia,-30.191,120.654,27.399,0.898,NA,30.51113586,NA,NA,-30.191120.654
661,Bloomfield_2018,Chenopodiaceae,Atriplex,woody,long,0,NM-AM,Atriplex nummularia,-30.191,120.654,29.508,0.826,NA,35.72397094,NA,NA,-30.191120.654
662,Bloomfield_2018,Chenopodiaceae,Atriplex,woody,long,0,NM-AM,Atriplex nummularia,-30.191,120.654,31.374,0.954,NA,32.88679245,NA,NA,-30.191120.654
663,Bloomfield_2018,Chenopodiaceae,Atriplex,woody,long,0,NM-AM,Atriplex nummularia,-30.191,120.654,21.227,0.678,NA,31.30825959,NA,NA,-30.191120.654
1223,Bloomfield_2018,Euphorbiaceae,Beyeria,woody,long,0,AM,Beyeria opaca,-34.003,140.58,18.586,0.984,NA,18.88821138,NA,NA,-34.003140.58
1224,Bloomfield_2018,Euphorbiaceae,Beyeria,woody,long,0,AM,Beyeria opaca,-34.003,140.58,15.887,0.777,NA,20.44658945,NA,NA,-34.003140.58
1225,Bloomfield_2018,Euphorbiaceae,Beyeria,woody,long,0,AM,Beyeria opaca,-34.003,140.58,13.004,0.676,NA,19.23668639,NA,NA,-34.003140.58
1226,Bloomfield_2018,Euphorbiaceae,Beyeria,woody,long,0,AM,Beyeria opaca,-34.003,140.58,11.098,0.349,NA,31.79942693,NA,NA,-34.003140.58
1227,Bloomfield_2018,Euphorbiaceae,Beyeria,woody,long,0,AM,Beyeria opaca,-34.003,140.58,13.084,0.448,NA,29.20535714,NA,NA,-34.003140.58
1228,Bloomfield_2018,Euphorbiaceae,Beyeria,woody,long,0,AM,Beyeria opaca,-34.003,140.58,13.915,0.562,NA,24.75978648,NA,NA,-34.003140.58
1229,Bloomfield_2018,Euphorbiaceae,Beyeria,woody,long,0,AM,Beyeria opaca,-34.003,140.58,11.135,0.484,NA,23.00619835,NA,NA,-34.003140.58
1230,Bloomfield_2018,Euphorbiaceae,Beyeria,woody,long,0,AM,Beyeria opaca,-34.003,140.58,10.369,0.451,NA,22.99113082,NA,NA,-34.003140.58
7508,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,Dodonaea bursariifolia,-34.003,140.58,10.976,0.492,NA,22.30894309,NA,NA,-34.003140.58
7509,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,Dodonaea bursariifolia,-34.003,140.58,10.293,0.31,NA,33.20322581,NA,NA,-34.003140.58
7510,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,Dodonaea bursariifolia,-34.003,140.58,12.608,0.419,NA,30.09069212,NA,NA,-34.003140.58
7511,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,Dodonaea bursariifolia,-34.003,140.58,15.03,0.429,NA,35.03496503,NA,NA,-34.003140.58
7514,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,Dodonaea bursariifolia,-34.003,140.58,20.322,0.65,NA,31.26461538,NA,NA,-34.003140.58
7515,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,Dodonaea bursariifolia,-34.003,140.58,18.29,0.628,NA,29.12420382,NA,NA,-34.003140.58
7516,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,Dodonaea bursariifolia,-34.003,140.58,15.422,0.532,NA,28.9887218,NA,NA,-34.003140.58
7517,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,Dodonaea bursariifolia,-34.003,140.58,15.903,0.488,NA,32.58811475,NA,NA,-34.003140.58
7663,Bloomfield_2018,Scrophulariaceae,Eremophila,woody,long,0,AM,Eremophila glabra,-34.003,140.58,15.971,0.475,NA,33.62315789,NA,NA,-34.003140.58
