Unique_ID,dataset_id,observation_id,family,genus,species_binom,woodiness,reclass_life_history,putative_BNF,myc_type,lat_deg,long_deg,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,SN_total_0_30,SP_total_0_30,SOC_total_0_30,CEC_total_0_30,AP_total_0_30,NPP,MAT,PPT,AET,precip_seasonality,temp_seasonality
6334,Firn_2019,Firn_2019_247,Poaceae,Avena,Avena_barbata,0,short,0,AM,-36.2,143.75,35.208213,1.53770171,472.627985,22.8966469,13.4237993,307.359992,0.096,0.03,1.026,24.651,16.573,4478.895,16.162,349.505,332.047607,26.4882145,513.239868
2211,Soper_2014,Soper_2014_087,Fabaceae,Acacia,Acacia_shirleyi,1,long,1,EcM-AM,-17.3775,133.40972,15.004,NA,472.617,NA,31.4994002,NA,0.041,0.016,0.56,18.94,4.314,2389.632,26.836,589.567,551.766663,110.374878,421.560059
4157,Ghannoum_2010,Ghannoum_2010_252,Myrtaceae,Eucalyptus,Eucalyptus_saligna,1,long,0,EcM-AM,-33.61,150.7407,27.587,NA,472.6,NA,17.1312575,NA,0.146,0.031,1.25,13.657,6.807,11632,17.849,780.781,727.466675,32.7655144,439.557282
3838,Cernusak_2011,Cernusak_2011_69,Myrtaceae,Eucalyptus,Eucalyptus_coolabah,1,long,0,EcM-AM,-17.133,133.329,10.1,0.647,472.6,15.6105101,46.7920792,730.448223,0.04,0.014,0.437,25.431,3.164,2389.632,26.655,674.59,630.542847,116.544281,410.080109
1553,Dong_2017,Dong_2017_315,Fabaceae,Acacia,Acacia_continua,1,long,1,EcM-AM,-34.881,138.708,11.6551207,NA,472.598293,NA,40.5485541,NA,0.123,0.022,1.259,9.681,26.37,5732.895,16.046,616.033,525.214294,48.6755028,403.091034
7056,Soper_2014,Soper_2014_036,Proteaceae,Persoonia,Persoonia_falcata,1,long,0,NM,-12.43389,130.92278,9.267,NA,472.569,NA,50.9948203,NA,0.071,0.013,1.129,2.311,4.657,4896.368,27.487,1686.757,1241.82385,110.081345,165.396668
3762,Buckton_2019,Buckton_2019_126,Myrtaceae,Syzygium,Syzygium_graveolens,1,long,0,AM,-16.1,145.4,17.233542,NA,472.520502,NA,27.4186527,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
7824,Buckton_2019,Buckton_2019_059,Vitaceae,Tetrastigma,Tetrastigma_crenatum,0,long,0,AM,-16.1,145.4,15.5360174,NA,472.516539,NA,30.4142643,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
4215,Hayes_2014,Hayes_2014_142,Myrtaceae,Melaleuca,Melaleuca_systena,1,long,0,EcM-AM,-30.035418,115.005521,9.88419064,0.6547375,472.508952,15.0964176,47.8045163,721.67694,0.061,0.017,1.507,13.966,6.15,4726.842,20.161,430.281,398.766663,86.4742584,424.753906
5296,Schulze_2006_2,Schulze_2006_2_282,Myrtaceae,Corymbia,Corymbia_opaca,1,long,0,EcM-AM,-26.996111,125.593889,8.3,NA,472.5,NA,56.9277108,NA,0.026,0.016,0.559,9.851,6.957,1105.684,22.323,226.148,214.800003,46.068634,629.075195
385,Dong_2017,Dong_2017_136,Asteraceae,Pterocaulon,Pterocaulon_serrulatum,1,long,0,AM,-17.896,137.101,15.0544832,NA,472.495216,NA,31.3856816,NA,0.04,0.022,0.623,15.218,7.793,2944.842,26.459,645.5,591.171448,109.989151,413.515076
7721,Dong_2017,Dong_2017_020,Scrophulariaceae,Eremophila,Eremophila_longifolia,1,long,0,AM,-22.289,133.613,32.1240356,NA,472.48906,NA,14.7082722,NA,0.034,0.019,0.333,7.311,5.3,1287.947,23.339,226.914,215.533341,65.7173767,592.720337
1294,Wills_2018,Wills_2018_127,Euphorbiaceae,Mallotus,Mallotus_polyadenos,1,long,0,AM,-17.17688,145.58667,16.94,9.98647963,472.2,1.69629345,27.8748524,47.2839296,0.16,0.037,2.669,3.948,15.887,10147.895,21.299,1614.671,1131.16187,87.0468826,276.909363
6624,Dong_2017,Dong_2017_006,Proteaceae,Hakea,Hakea_divaricata,1,long,0,NM,-22.29,133.616,23.521963,NA,472.189292,NA,20.0743999,NA,0.028,0.018,0.319,7.187,5.464,1287.947,23.339,226.914,215.533341,65.7173767,592.720337
6285,Schmidt_2003,Schmidt_2003_079,Plumbaginaceae,Aegialitis,Aegialitis_annulata,1,long,0,NM-AM,-12.65,132.916667,19,NA,472.15,NA,24.85,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
1453,Buckton_2019,Buckton_2019_016,Fabaceae,Castanospermum,Castanospermum_australe,1,long,0,AM,-16.1,145.4,22.7492872,NA,472.129695,NA,20.7536039,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
6309,Firn_2019,Firn_2019_038,Poaceae,Poa,Poa_hiemata,0,long,0,AM,-36.874,147.254,10.007342,1.70938746,472.053383,5.85434387,47.1707056,276.153531,0.283,0.066,5.214,6.024,27.022,10020.684,7.301,1377.352,761.633362,26.4882145,503.106079
806,Schmidt_2003,Schmidt_2003_525,Cucurbitaceae,Luffa,Luffa_aegyptiaca,0,short,0,AM,-12.65,132.916667,36,NA,472,NA,13.1111111,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
7324,Schmidt_2003,Schmidt_2003_395,Rubiaceae,Gardenia,Gardenia_megasperma,1,long,0,AM,-12.65,132.916667,20,NA,472,NA,23.6,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
1862,Schmidt_2003,Schmidt_2003_022,Fabaceae,Acacia,Acacia_difficilis,1,long,1,EcM-AM,-12.65,132.916667,15,NA,472,NA,31.4666667,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
4649,Schmidt_2003,Schmidt_2003_741,Myrtaceae,Xanthostemon,Xanthostemon_paradoxus,1,long,0,EcM-AM,-12.65,132.916667,11,NA,472,NA,42.9090909,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
6042,Wright_2019,Wright_2019_383,Myrtaceae,Eucalyptus,Eucalyptus_tetrodonta,1,long,0,EcM-AM,-12.4528,131.1083,5.34,0.559,472,9.55277281,88.3895131,844.364937,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
6009,Wright_2019,Wright_2019_338,Myrtaceae,Corymbia,Corymbia_bleeseri,1,long,0,EcM-AM,-12.4528,131.1083,8.75,0.472,472,18.5381356,53.9428571,1000,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
6040,Wright_2019,Wright_2019_380,Myrtaceae,Eucalyptus,Eucalyptus_tetrodonta,1,long,0,EcM-AM,-12.4528,131.1083,4.54,0.368,472,12.3369565,103.964758,1282.6087,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
5964,Wright_2019,Wright_2019_083,Myrtaceae,Eucalyptus,Eucalyptus_miniata,1,long,0,EcM-AM,-12.4528,131.1083,6.602,0.34,472,19.4176471,71.4934868,1388.23529,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
627,Schmidt_2010,Schmidt_2010_022,Casuarinaceae,Allocasuarina,Allocasuarina_luehmannii,1,long,1,EcM-AM,-23.51,146.52,12.321,0.33883399,471.934,36.3629396,38.3032221,1392.81775,0.039,0.013,0.691,4.326,4.15,3411.579,22.597,484.748,460.633331,56.7809219,511.568451
6650,Dong_2017,Dong_2017_383,Proteaceae,Banksia,Banksia_marginata,1,long,0,NM,-35.272,138.69,12.0057915,NA,471.919884,NA,39.3076861,NA,0.093,0.017,1.353,6.071,13.055,8294.579,14.744,805.405,565.509522,53.3031006,371.021057
5785,Soper_2014,Soper_2014_064,Myrtaceae,Eucalyptus,Eucalyptus_patellaris,1,long,0,EcM-AM,-14.47306,132.30306,11.78,NA,471.883,NA,40.0579796,NA,0.045,0.017,0.703,8.318,2.657,4966.579,27.567,996.095,910.676209,113.086693,293.612549
5707,Schulze_2014,Schulze_2014_310,Myrtaceae,Corymbia,Corymbia_zygophylla,1,long,0,EcM-AM,-17.646111,123.154444,12.896,NA,471.881,NA,36.5912686,NA,0.031,0.011,0.727,5.182,2.493,2166.053,27.939,718.01,626.519043,72.6382294,320.447113
634,Schmidt_2010,Schmidt_2010_029,Casuarinaceae,Allocasuarina,Allocasuarina_luehmannii,1,long,1,EcM-AM,-23.51,146.52,16.538,0.55282678,471.602,29.9153378,28.5162656,853.073718,0.039,0.013,0.691,4.326,4.15,3411.579,22.597,484.748,460.633331,56.7809219,511.568451
1482,Dong_2017,Dong_2017_018,Fabaceae,Acacia,Acacia_kempeana,1,long,1,EcM-AM,-22.289,133.613,19.7619556,NA,471.552196,NA,23.861616,NA,0.034,0.019,0.333,7.311,5.3,1287.947,23.339,226.914,215.533341,65.7173767,592.720337
5719,Schulze_2014,Schulze_2014_350,Myrtaceae,Eucalyptus,Eucalyptus_tectifica,1,long,0,EcM-AM,-16.267222,125.0525,8.231,NA,471.458,NA,57.278338,NA,0.049,0.018,0.624,5.681,10.957,3557.947,27.165,1031.981,839.138062,123.90847,289.469238
397,Dong_2017,Dong_2017_287,Asteraceae,Cassinia,Cassinia_laevis,1,long,0,AM,-32.829,138.033,11.4290847,NA,471.452695,NA,41.2502582,NA,0.065,0.018,1.086,11.146,16.546,2060.474,17.916,376.395,357.585724,29.4879246,493.282715
6514,Firn_2019,Firn_2019_061,Polygonaceae,Rumex,Rumex_acetosella,0,short,0,NM-AM,-36.874,147.254,32.1305595,3.4508676,471.427786,9.31086418,14.6722557,136.61138,0.283,0.066,5.214,6.024,27.022,10020.684,7.301,1377.352,761.633362,26.4882145,503.106079
3850,Cernusak_2011,Cernusak_2011_81,Myrtaceae,Corymbia,Corymbia_aparrerinja,1,long,0,EcM-AM,-22.994,139.945,9.4,0.644,471.4,14.5962733,50.1489362,731.987578,0.03,0.031,0.395,26.93,10.778,527.421,25.016,260.981,241.457138,78.8211289,592.743347
7330,Schmidt_2003,Schmidt_2003_403,Rubiaceae,Gardenia,Gardenia_megasperma,1,long,0,AM,-12.65,132.916667,7,NA,471.3,NA,67.3285714,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
3833,Cernusak_2011,Cernusak_2011_64,Myrtaceae,Eucalyptus,Eucalyptus_coolabah,1,long,0,EcM-AM,-17.133,133.329,10.3,0.569,471.3,18.1019332,45.7572816,828.295255,0.04,0.014,0.437,25.431,3.164,2389.632,26.655,674.59,630.542847,116.544281,410.080109
2514,Buckton_2019,Buckton_2019_025,Lauraceae,Endiandra,Endiandra_microneura,1,long,0,AM,-16.1,145.4,16.6300051,NA,471.240822,NA,28.3367817,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
4668,Schmidt_2010,Schmidt_2010_107,Myrtaceae,Eucalyptus,Eucalyptus_melanophloia,1,long,0,EcM-AM,-23.87,146.12,8.435,0.4372,471.22,19.2932296,55.8648488,1077.81336,0.051,0.026,0.665,4.354,5.314,3411.579,22.185,460.657,437.714294,56.9334259,522.508484
4220,Hayes_2014,Hayes_2014_221,Myrtaceae,Melaleuca,Melaleuca_systena,1,long,0,EcM-AM,-30.240398,115.069313,6.14259842,0.313297,471.158477,19.6063113,76.7034478,1503.87168,0.063,0.019,1.415,8.183,7.493,4726.842,19.844,454.919,427.828583,84.6662293,418.08548
643,Schmidt_2010,Schmidt_2010_091,Casuarinaceae,Allocasuarina,Allocasuarina_luehmannii,1,long,1,EcM-AM,-23.87,146.12,19.015,0.72645513,471.01,26.1750508,24.7704444,648.367639,0.051,0.026,0.665,4.354,5.314,3411.579,22.185,460.657,437.714294,56.9334259,522.508484
6006,Wright_2019,Wright_2019_335,Myrtaceae,Corymbia,Corymbia_bleeseri,1,long,0,EcM-AM,-12.4528,131.1083,8.73,0.545,471,16.0183486,53.95189,864.220184,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
6020,Wright_2019,Wright_2019_349,Myrtaceae,Corymbia,Corymbia_porrecta,1,long,0,EcM-AM,-12.4528,131.1083,9.6,0.494,471,19.4331984,49.0625,953.441296,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
2219,Soper_2014,Soper_2014_096,Fabaceae,Acacia,Acacia_lysiphloia,1,long,1,EcM-AM,-17.3775,133.40972,15.877,NA,470.961,NA,29.6630976,NA,0.041,0.016,0.56,18.94,4.314,2389.632,26.836,589.567,551.766663,110.374878,421.560059
3890,Crous_2019,Crous_2019_040,Myrtaceae,Eucalyptus,Eucalyptus_tereticornis,1,long,0,EcM-AM,-33.6167,150.7333,17.219505,0.846233,470.953462,20.3484206,27.35,556.529303,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.4584084,439.668457
1844,Schmidt_2003,Schmidt_2003_002,Fabaceae,Abrus,Abrus_precatorius,1,long,1,AM,-12.65,132.916667,28,NA,470.9,NA,16.8178571,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
5383,Schulze_2006_2,Schulze_2006_2_369,Myrtaceae,Eucalyptus,Eucalyptus_intertexta,1,long,0,EcM-AM,-25.061111,128.329444,9.6,NA,470.9,NA,49.0520833,NA,0.029,0.019,0.5,7.943,11.094,1114.263,22.994,339.267,311.819031,53.6878586,619.880676
7085,Wills_2018,Wills_2018_054,Proteaceae,Carnarvonia,Carnarvonia_araliifolia,1,long,0,NM,-17.11345,145.60134,10.88,0.37524623,470.8,28.9942953,43.2720588,1254.64285,0.19,0.022,3.224,3.854,12.107,10147.895,20.31,2271.538,1187.94763,84.0134049,278.831451
1457,Buckton_2019,Buckton_2019_030,Fabaceae,Entada,Entada_phaseoloides,1,long,1,AM,-16.1,145.4,32.1074989,NA,470.705856,NA,14.660309,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
628,Schmidt_2010,Schmidt_2010_023,Casuarinaceae,Allocasuarina,Allocasuarina_luehmannii,1,long,1,EcM-AM,-23.51,146.52,14.262,0.42103206,470.697,33.8739053,33.0035759,1117.96001,0.039,0.013,0.691,4.326,4.15,3411.579,22.597,484.748,460.633331,56.7809219,511.568451
5750,Schulze_2014,Schulze_2014_449,Myrtaceae,Eucalyptus,Eucalyptus_limitaris,1,long,0,EcM-AM,-17.466944,128.468333,11.587,0.602,470.673,19.2475083,40.6207819,781.848837,0.042,0.016,0.584,8.098,6.807,1458.211,27.151,633.571,600.62384,111.899139,392.737793
2518,Buckton_2019,Buckton_2019_075,Lauraceae,Endiandra,Endiandra_microneura,1,long,0,AM,-16.1,145.4,15.5234128,NA,470.636465,NA,30.3178478,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
2436,Dong_2017,Dong_2017_327,Hemerocallidaceae,Dianella,Dianella_revoluta,0,long,0,AM,-34.005,138.959,10.7989882,NA,470.629848,NA,43.5809207,NA,0.107,0.017,1.205,8.249,21.657,5732.895,14.696,472.595,413.785706,40.1479302,482.377899
2723,Dong_2017,Dong_2017_156,Malvaceae,Waltheria,Waltheria_indica,1,long,0,AM,-17.355,137.158,13.388886,NA,470.606197,NA,35.1490182,NA,0.034,0.016,0.672,7.206,3.657,2944.842,26.111,757.062,689.466675,110.979683,374.548218
516,Buckton_2019,Buckton_2019_041,Bignoniaceae,Neosepicaea,Neosepicaea_jucunda,1,long,0,AM,-16.1,145.4,23.1992669,NA,470.557591,NA,20.2832957,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
2739,Grootemaat_2017_2,Grootemaat_2017_2_216,Malvaceae,Lasiopetalum,Lasiopetalum_ferrugineum,1,short,0,AM,-33.578889,151.292222,13.6893256,0.52117567,470.495239,26.2662407,34.3694973,902.757489,0.159,0.029,2.429,9.058,11.944,15049.842,18.142,1197.052,1007.96668,27.8615437,351.318665
420,Firn_2019,Firn_2019_141,Asteraceae,Pycnosorus,Pycnosorus_chrysanthus,0,short,0,AM,-27.7348,151.1395,23.0201277,1.31108841,470.434989,17.5580286,20.4358114,358.81256,0.081,0.024,1.401,9.571,16.037,8133.842,18.631,554.929,526.233337,40.77388,500.579041
6350,Firn_2019,Firn_2019_448,Poaceae,Austrostipa,Austrostipa_nitida,0,long,0,AM,-31.7821,117.6108,25.0797538,0.61392692,470.366651,40.8513667,18.7548353,766.160655,0.045,0.009,0.689,6.445,5.507,4175.158,17.946,284.229,270.257141,50.6680794,538.788452
4208,Hayes_2014,Hayes_2014_110,Myrtaceae,Melaleuca,Melaleuca_systena,1,long,0,EcM-AM,-30.240615,115.066927,11.5323881,0.5872424,470.355177,19.6382077,40.7855834,800.955756,0.062,0.02,1.439,6.638,6.986,4726.842,19.844,454.919,427.828583,84.814827,414.467529
3887,Crous_2019,Crous_2019_037,Myrtaceae,Eucalyptus,Eucalyptus_tereticornis,1,long,0,EcM-AM,-33.6167,150.7333,14.082093,0.606028,470.341906,23.2367036,33.4,776.1059,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.4584084,439.668457
3757,Buckton_2019,Buckton_2019_052,Myrtaceae,Syzygium,Syzygium_graveolens,1,long,0,AM,-16.1,145.4,16.2290791,NA,470.309033,NA,28.9794037,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
2737,Grootemaat_2017_2,Grootemaat_2017_2_214,Malvaceae,Lasiopetalum,Lasiopetalum_ferrugineum,1,short,0,AM,-33.578889,151.292222,14.8666182,0.61214491,470.2068,24.2861093,31.6283633,768.129886,0.159,0.029,2.429,9.058,11.944,15049.842,18.142,1197.052,1007.96668,27.8615437,351.318665
612,Dong_2017,Dong_2017_239,Casuarinaceae,Allocasuarina,Allocasuarina_verticillata,1,long,1,EcM-AM,-34.609,138.861,14.9827509,NA,470.205645,NA,31.3831317,NA,0.092,0.015,0.694,6.039,10.782,5732.895,16.214,518.933,465.161896,48.0754128,454.884247
629,Schmidt_2010,Schmidt_2010_024,Casuarinaceae,Allocasuarina,Allocasuarina_luehmannii,1,long,1,EcM-AM,-23.51,146.52,12.687,0.40492821,470.17,31.3314796,37.0591945,1161.1194,0.039,0.013,0.691,4.326,4.15,3411.579,22.597,484.748,460.633331,56.7809219,511.568451
2435,Dong_2017,Dong_2017_277,Hemerocallidaceae,Dianella,Dianella_revoluta,0,long,0,AM,-32.321,137.954,12.1148889,NA,470.166933,NA,38.8090174,NA,0.061,0.017,0.764,6.726,17.834,1892.526,17.36,364.343,343.990479,80.8768158,537.123352
633,Schmidt_2010,Schmidt_2010_028,Casuarinaceae,Allocasuarina,Allocasuarina_luehmannii,1,long,1,EcM-AM,-23.51,146.52,16.393,0.6454,470.154,25.3997521,28.6801684,728.469166,0.039,0.013,0.691,4.326,4.15,3411.579,22.597,484.748,460.633331,56.7809219,511.568451
636,Schmidt_2010,Schmidt_2010_031,Casuarinaceae,Allocasuarina,Allocasuarina_luehmannii,1,long,1,EcM-AM,-23.51,146.52,14.501,0.6309,470.122,22.9846251,32.419971,745.160881,0.039,0.013,0.691,4.326,4.15,3411.579,22.597,484.748,460.633331,56.7809219,511.568451
7026,Schmidt_2003,Schmidt_2003_440,Proteaceae,Grevillea,Grevillea_pteridifolia,1,long,0,NM,-12.65,132.916667,11,NA,470,NA,42.7272727,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
7019,Schmidt_2003,Schmidt_2003_432,Proteaceae,Grevillea,Grevillea_mimosoides,1,long,0,NM,-12.65,132.916667,8,NA,470,NA,58.75,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
6054,Wright_2019,Wright_2019_417,Myrtaceae,Lophostemon,Lophostemon_lactifluus,1,long,0,EcM-AM,-12.4528,131.1083,9.19,0.58,470,15.8448276,51.1425463,810.344828,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
7722,Dong_2017,Dong_2017_023,Scrophulariaceae,Eremophila,Eremophila_latrobei,1,long,0,AM,-22.289,133.613,32.4519567,NA,469.983618,NA,14.4824431,NA,0.034,0.019,0.333,7.311,5.3,1287.947,23.339,226.914,215.533341,65.7173767,592.720337
5793,Soper_2014,Soper_2014_106,Myrtaceae,Corymbia,Corymbia_dichromophloia,1,long,0,EcM-AM,-17.3775,133.40972,9.97,NA,469.957,NA,47.1371113,NA,0.041,0.016,0.56,18.94,4.314,2389.632,26.836,589.567,551.766663,110.374878,421.560059
309,Dong_2017,Dong_2017_037,Arecaceae,Livistona,Livistona_humilis,1,long,0,AM,-13.158,130.778,12.3887894,NA,469.945984,NA,37.9331644,NA,0.062,0.015,1.175,3.148,2.657,4849.421,26.416,1601.557,1136.76184,107.797958,189.58635
2223,Soper_2014,Soper_2014_133,Fabaceae,Acacia,Acacia_aneura,1,long,1,EcM-AM,-23.51694,133.64917,21.964,NA,469.933,NA,21.3956019,NA,0.031,0.015,0.367,6.816,11.601,1240.947,21.012,285.805,270.771423,52.5859871,617.813049
5749,Schulze_2014,Schulze_2014_448,Myrtaceae,Corymbia,Corymbia_opaca,1,long,0,EcM-AM,-17.466944,128.468333,11.361,NA,469.922,NA,41.3627322,NA,0.042,0.016,0.584,8.098,6.807,1458.211,27.151,633.571,600.62384,75.5110626,392.737793
7057,Soper_2014,Soper_2014_037,Proteaceae,Persoonia,Persoonia_falcata,1,long,0,NM,-12.43389,130.92278,9.889,NA,469.864,NA,47.5138032,NA,0.071,0.013,1.129,2.311,4.657,4896.368,27.487,1686.757,1241.82385,110.081345,165.396668
2067,Schulze_2014,Schulze_2014_204,Fabaceae,Acacia,Acacia_coriacea,1,long,1,EcM-AM,-23.957222,115.126667,12.4,0.559,469.728,22.1824687,37.8812903,840.300537,0.036,0.03,0.64,10.615,7.136,540.737,25.349,216.071,205.271439,70.3916092,564.772034
348,Hayes_2014,Hayes_2014_127,Asparagaceae,Acanthocarpus,Acanthocarpus_preissii,0,long,0,AM,-30.27658,115.061847,16.153706,0.9841439,469.542651,16.4139676,29.0671783,477.107721,0.064,0.022,1.705,7.136,8.643,4726.842,19.639,460.557,433.928558,84.2887497,411.627167
525,Schmidt_2003,Schmidt_2003_270,Bignoniaceae,Dolichandrone,Dolichandrone_filiformis,1,long,0,AM,-12.65,132.916667,15,NA,469.5,NA,31.3,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
4645,Schmidt_2003,Schmidt_2003_723,Myrtaceae,Verticordia,Verticordia_cunninghamii,1,long,0,AM,-12.65,132.916667,12,NA,469.5,NA,39.125,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
5780,Soper_2014,Soper_2014_025,Myrtaceae,Eucalyptus,Eucalyptus_tetrodonta,1,long,0,EcM-AM,-12.43389,130.92278,7.551,NA,469.488,NA,62.1756059,NA,0.071,0.013,1.129,2.311,4.657,4896.368,27.487,1686.757,1241.82385,110.081345,165.396668
338,Hayes_2014,Hayes_2014_078,Asparagaceae,Acanthocarpus,Acanthocarpus_preissii,0,long,0,AM,-30.07305,114.98254,16.5845686,2.0571708,469.4329,8.0618336,28.3054031,228.19345,0.069,0.021,1.739,9.935,7.15,8016.579,19.829,437.481,407.290466,85.5085983,408.351044
1971,Schmidt_2010,Schmidt_2010_066,Fabaceae,Acacia,Acacia_coriacea,1,long,1,EcM-AM,-23.87,146.12,13.637,0.46190476,469.416,29.5234021,34.4222336,1016.26144,0.051,0.026,0.665,4.354,5.314,3411.579,22.185,460.657,437.714294,56.9334259,522.508484
7795,Schmidt_2003,Schmidt_2003_682,Taccaceae,Tacca,Tacca_leontopetaloides,1,long,0,AM,-12.65,132.916667,44,NA,469.4,NA,10.6681818,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
639,Schmidt_2010,Schmidt_2010_034,Casuarinaceae,Allocasuarina,Allocasuarina_luehmannii,1,long,1,EcM-AM,-23.51,146.52,18.496,0.80330046,469.381,23.0250087,25.377433,584.315616,0.039,0.013,0.691,4.326,4.15,3411.579,22.597,484.748,460.633331,56.7809219,511.568451
638,Schmidt_2010,Schmidt_2010_033,Casuarinaceae,Allocasuarina,Allocasuarina_luehmannii,1,long,1,EcM-AM,-23.51,146.52,17.867,0.76040841,469.221,23.496584,26.2618794,617.064457,0.039,0.013,0.691,4.326,4.15,3411.579,22.597,484.748,460.633331,56.7809219,511.568451
560,Dong_2017,Dong_2017_177,Boraginaceae,Ehretia,Ehretia_saligna,1,long,0,NM-AM,-14.126,134.387,15.1736031,NA,469.218015,NA,30.9233089,NA,0.046,0.018,0.596,4.085,2.493,5277.737,27.689,853.433,794.538086,115.324364,296.812286
2195,Soper_2014,Soper_2014_015,Fabaceae,Acacia,Acacia_leptocarpa,1,long,1,EcM-AM,-12.43389,130.92278,31.075,NA,469.207,NA,15.0991794,NA,0.071,0.013,1.129,2.311,4.657,4896.368,27.487,1686.757,1241.82385,110.081345,165.396668
632,Schmidt_2010,Schmidt_2010_027,Casuarinaceae,Allocasuarina,Allocasuarina_luehmannii,1,long,1,EcM-AM,-23.51,146.52,12.618,0.40876191,469.183,30.8688257,37.1836266,1147.81489,0.039,0.013,0.691,4.326,4.15,3411.579,22.597,484.748,460.633331,56.7809219,511.568451
6592,Buckton_2019,Buckton_2019_067,Proteaceae,Cardwellia,Cardwellia_sublimis,1,long,0,NM,-16.1,145.4,13.6663709,NA,469.122621,NA,34.3267885,NA,0.188,0.049,3.925,4.176,23.08,14195.789,22.391,2613.872,1262.1333,80.5828629,245.083084
2780,Schmidt_2003,Schmidt_2003_134,Malvaceae,Brachychiton,Brachychiton_megaphyllus,1,long,0,AM,-12.65,132.916667,22,NA,469.1,NA,21.3227273,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
2349,Schmidt_2003,Schmidt_2003_353,Gentianaceae,Fagraea,Fagraea_racemosa,1,long,0,AM,-12.65,132.916667,14,NA,469,NA,33.5,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
6393,Schmidt_2003,Schmidt_2003_662,Poaceae,Spinifex,Spinifex_longifolius,0,long,0,AM,-12.65,132.916667,5,NA,469,NA,93.8,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
256,Niinemets_2009,Niinemets_2009_003,Araliaceae,Astrotricha,Astrotricha_floccosa,1,long,0,AM,-33.578,151.298,16,0.555,469,28.8288288,29.3125,845.045045,0.159,0.026,3.075,9.04,10.287,15049.842,18.142,1197.052,1007.96668,27.8615437,351.318665
4662,Schmidt_2010,Schmidt_2010_101,Myrtaceae,Eucalyptus,Eucalyptus_melanophloia,1,long,0,EcM-AM,-23.87,146.12,8.748,0.46109338,468.775,18.972296,53.5865341,1016.65959,0.051,0.026,0.665,4.354,5.314,3411.579,22.185,460.657,437.714294,56.9334259,522.508484
